Gene,A1,A2,A3,B1,B2,B3,C1,C2,C3
Gxylt1,254,201,494,709,1040,271,207,0,596
Gyg,750,1093,1289,2110,3524,3659,2835,2075,2149
Gypc,1528,1640,1659,1261,1175,906,1535,1306,1280
Gys1,334,341,422,247,441,0,530,7,926
Gzf1,411,783,834,945,601,1299,1160,238,692
H13,3027,4394,5055,5120,4727,3268,3927,3217,2816
H1f0,1181,681,766,1056,1943,1212,2557,3567,2770
H2-Aa,95,654,76,1344,2713,999,4996,2531,2602
H2-Ab1,826,2141,1228,1630,3251,2087,6725,3911,2987
H2-D1,26368,33130,31016,35200,50838,44489,71181,65439,58632
H2-DMa,3804,6586,5758,3707,3749,2529,974,2182,1197
H2-DMb1,802,1087,955,925,1333,1017,927,533,376
H2-DMb2,133,156,169,422,581,222,792,4,211
H2-Eb1,37,451,43,252,1011,976,4821,2064,1109
H2-K1,15228,20185,19911,15698,26348,23149,38952,40247,32892
H2-M3,467,886,820,1071,1510,1383,1596,969,1006
H2-Oa,303,441,201,243,173,309,1428,491,959
H2-Ob,3415,3977,5161,1665,2340,2168,812,2249,1534
H2-Q5,252,112,209,247,403,537,522,200,17
H2-Q6,2734,2195,2463,3976,5999,4719,4876,8591,5009
H2-Q7,1591,2530,2115,2789,4288,4172,6213,5955,3493
H2-T22,911,842,966,1173,1543,1985,1839,2476,2062
H2-T23,3248,4753,3434,2790,4482,3884,3936,3704,2892
H2afj,732,975,1246,1112,1009,1282,1175,549,894
H2afv,3094,3885,4004,1947,2309,2903,3153,4178,2228
H2afx,3470,5286,7103,3009,3926,2664,5026,1575,3328
H2afy,50000,63736,64677,33258,32042,24031,10754,12454,9249
H2afz,9737,13554,16697,10395,11001,8451,15014,5721,9779
H3f3a,7253,8965,10332,8112,7856,9417,8298,6620,5864
H3f3b,14133,22639,18400,14995,24145,20047,18255,22786,22758
H6pd,567,158,883,782,807,1100,2170,1958,1433
Haao,917,1349,1037,638,1080,975,428,1370,315
Habp4,323,201,104,245,231,0,429,254,400
Hace1,342,654,347,309,738,643,0,0,350
Hacl1,315,483,235,276,199,587,342,0,317
Hadh,1244,1639,2104,996,1077,1345,3156,738,2378
Hadha,1446,1825,1788,1920,2301,2050,1607,2650,2553
Hadhb,2145,3293,3043,2263,2552,3338,5028,4906,4903
Hagh,216,303,277,409,354,902,358,805,613
Haghl,504,697,436,585,849,372,237,725,331
Harbi1,354,305,370,417,314,238,169,0,402
Hars,1568,1443,2150,2208,1836,2048,1224,1067,946
Hars2,761,533,802,641,576,518,1188,815,812
Hat1,2677,2972,3464,3446,2568,1963,2326,1253,1403
Haus1,743,1049,1353,778,924,415,657,204,531
Haus2,484,1149,1216,433,854,1120,726,471,1175
Haus3,1001,1012,1691,686,1094,1187,1928,1904,2081
Haus4,1281,2069,2144,1475,1624,770,2188,1141,1923
Haus6,339,1105,757,157,827,129,2307,1,1584
Haus7,480,546,770,659,456,127,1056,1,339
Haus8,305,280,592,479,631,618,471,0,502
